	PID	AGE	Y	CENSORED	SAT	VILLAGE_PAIR
3291	4354	12	0	1	0	19.0
3292	4354	13	0	1	0	19.0
3293	4354	14	0	1	0	19.0
3294	4354	15	0	1	0	19.0
3295	4354	16	0	1	0	19.0
3296	4354	17	0	1	0	19.0
3297	4354	18	0	1	0	19.0
3298	4354	19	0	1	0	19.0
3299	4355	14	0	0	0	19.0
3300	4355	15	0	0	0	19.0
3301	4355	16	0	0	0	19.0
3302	4355	17	0	0	0	19.0
3303	4355	18	0	0	0	19.0
3304	4355	19	0	0	0	19.0
3305	4355	20	0	0	0	19.0
3306	4355	21	1	0	0	19.0
3307	4356	13	0	1	0	19.0
3308	4356	14	0	1	0	19.0
3309	4356	15	0	1	0	19.0
3310	4356	16	0	1	0	19.0
3311	4356	17	0	1	0	19.0
3312	4356	18	0	1	0	19.0
3313	4356	19	0	1	0	19.0
3314	4356	20	0	1	0	19.0
3315	4367	13	0	0	0	38.0
3316	4367	14	0	0	0	38.0
3317	4367	15	1	0	0	38.0
3318	4368	12	0	1	0	38.0
3319	4368	13	0	1	0	38.0
3320	4368	14	0	1	0	38.0
3321	4368	15	0	1	0	38.0
3322	4368	16	0	1	0	38.0
3323	4368	17	0	1	0	38.0
3324	4368	18	0	1	0	38.0
3325	4368	19	0	1	0	38.0
3326	4369	12	0	1	0	38.0
3327	4369	13	0	1	0	38.0
3328	4369	14	0	1	0	38.0
3329	4369	15	0	1	0	38.0
3330	4369	16	0	1	0	38.0
3331	4369	17	0	1	0	38.0
3332	4369	18	0	1	0	38.0
3333	4369	19	0	1	0	38.0
3334	4370	15	0	0	0	38.0
3335	4370	16	0	0	0	38.0
3336	4370	17	0	0	0	38.0
3337	4370	18	0	0	0	38.0
3338	4370	19	1	0	0	38.0
3339	4372	13	0	1	0	38.0
3340	4372	14	0	1	0	38.0
3341	4372	15	0	1	0	38.0
3342	4372	16	0	1	0	38.0
3343	4372	17	0	1	0	38.0
3344	4372	18	0	1	0	38.0
3345	4372	19	0	1	0	38.0
3346	4372	20	0	1	0	38.0
3347	4373	12	0	1	0	38.0
3348	4373	13	0	1	0	38.0
3349	4373	14	0	1	0	38.0
3350	4373	15	0	1	0	38.0
3351	4373	16	0	1	0	38.0
3352	4373	17	0	1	0	38.0
3353	4373	18	0	1	0	38.0
3354	4373	19	0	1	0	38.0
3355	4374	12	0	1	0	38.0
3356	4374	13	0	1	0	38.0
3357	4374	14	0	1	0	38.0
3358	4374	15	0	1	0	38.0
3359	4374	16	0	1	0	38.0
3360	4374	17	0	1	0	38.0
3361	4374	18	0	1	0	38.0
3362	4376	12	0	1	0	38.0
3363	4376	13	0	1	0	38.0
3364	4376	14	0	1	0	38.0
3365	4376	15	0	1	0	38.0
3366	4376	16	0	1	0	38.0
3367	4376	17	0	1	0	38.0
3368	4376	18	0	1	0	38.0
3369	4376	19	0	1	0	38.0
3370	4377	12	0	1	0	38.0
3371	4377	13	0	1	0	38.0
3372	4377	14	0	1	0	38.0
3373	4377	15	0	1	0	38.0
3374	4377	16	0	1	0	38.0
3375	4377	17	0	1	0	38.0
3376	4377	18	0	1	0	38.0
3377	4377	19	0	1	0	38.0
3378	4378	12	0	1	0	38.0
3379	4378	13	0	1	0	38.0
3380	4378	14	0	1	0	38.0
3381	4378	15	0	1	0	38.0
3382	4378	16	0	1	0	38.0
3383	4378	17	0	1	0	38.0
3384	4378	18	0	1	0	38.0
3385	4378	19	0	1	0	38.0
3386	5001	13	0	0	0	28.0
3387	5001	14	0	0	0	28.0
3388	5001	15	1	0	0	28.0
3389	5002	12	0	0	0	28.0
3390	5002	13	0	0	0	28.0
3391	5002	14	0	0	0	28.0
3392	5002	15	0	0	0	28.0
3393	5002	16	0	0	0	28.0
3394	5002	17	0	0	0	28.0
3395	5002	18	1	0	0	28.0
3396	5003	12	0	1	0	28.0
3397	5003	13	0	1	0	28.0
3398	5003	14	0	1	0	28.0
3399	5003	15	0	1	0	28.0
3400	5003	16	0	1	0	28.0
3401	5003	17	0	1	0	28.0
3402	5003	18	0	1	0	28.0
3403	5003	19	0	1	0	28.0
3404	5004	13	0	0	0	28.0
3405	5004	14	0	0	0	28.0
3406	5004	15	0	0	0	28.0
3407	5004	16	1	0	0	28.0
3408	5008	13	0	0	0	28.0
3409	5008	14	0	0	0	28.0
3410	5008	15	0	0	0	28.0
3411	5008	16	0	0	0	28.0
3412	5008	17	0	0	0	28.0
3413	5008	18	0	0	0	28.0
3414	5008	19	0	0	0	28.0
3415	5008	20	1	0	0	28.0
3416	5010	12	0	0	1	18.0
3417	5010	13	0	0	1	18.0
3418	5010	14	0	0	1	18.0
3419	5010	15	0	0	1	18.0
3420	5010	16	0	0	1	18.0
3421	5010	17	0	0	1	18.0
3422	5010	18	0	0	1	18.0
3423	5010	19	1	0	1	18.0
3424	5011	12	0	0	1	18.0
3425	5011	13	0	0	1	18.0
3426	5011	14	0	0	1	18.0
3427	5011	15	1	0	1	18.0
3428	5012	12	0	0	1	18.0
3429	5012	13	0	0	1	18.0
3430	5012	14	1	0	1	18.0
3431	5013	13	0	1	1	18.0
3432	5013	14	0	1	1	18.0
3433	5013	15	0	1	1	18.0
3434	5013	16	0	1	1	18.0
3435	5013	17	0	1	1	18.0
3436	5013	18	0	1	1	18.0
3437	5013	19	0	1	1	18.0
3438	5013	20	0	1	1	18.0
3439	5014	12	0	0	1	18.0
3440	5014	13	0	0	1	18.0
3441	5014	14	0	0	1	18.0
3442	5014	15	0	0	1	18.0
3443	5014	16	1	0	1	18.0
3444	5015	12	0	0	1	18.0
3445	5015	13	0	0	1	18.0
3446	5015	14	0	0	1	18.0
3447	5015	15	0	0	1	18.0
3448	5015	16	0	0	1	18.0
3449	5015	17	0	0	1	18.0
3450	5015	18	1	0	1	18.0
3451	5016	13	0	1	1	18.0
3452	5016	14	0	1	1	18.0
3453	5016	15	0	1	1	18.0
3454	5016	16	0	1	1	18.0
3455	5016	17	0	1	1	18.0
3456	5016	18	0	1	1	18.0
3457	5016	19	0	1	1	18.0
3458	5016	20	0	1	1	18.0
3459	5017	13	0	1	1	18.0
3460	5017	14	0	1	1	18.0
3461	5017	15	0	1	1	18.0
3462	5017	16	0	1	1	18.0
3463	5017	17	0	1	1	18.0
3464	5017	18	0	1	1	18.0
3465	5017	19	0	1	1	18.0
3466	5017	20	0	1	1	18.0
3467	5018	12	0	1	1	18.0
3468	5018	13	0	1	1	18.0
3469	5018	14	0	1	1	18.0
3470	5018	15	0	1	1	18.0
3471	5018	16	0	1	1	18.0
3472	5018	17	0	1	1	18.0
3473	5018	18	0	1	1	18.0
3474	5018	19	0	1	1	18.0
3475	5018	20	0	1	1	18.0
3476	5019	12	0	1	1	18.0
3477	5019	13	0	1	1	18.0
3478	5019	14	0	1	1	18.0
3479	5019	15	0	1	1	18.0
3480	5019	16	0	1	1	18.0
3481	5019	17	0	1	1	18.0
3482	5019	18	0	1	1	18.0
3483	5019	19	0	1	1	18.0
3484	5020	12	0	0	1	18.0
3485	5020	13	0	0	1	18.0
3486	5020	14	0	0	1	18.0
3487	5020	15	0	0	1	18.0
3488	5020	16	0	0	1	18.0
3489	5020	17	1	0	1	18.0
3490	5021	14	0	1	1	18.0
3491	5021	15	0	1	1	18.0
3492	5021	16	0	1	1	18.0
3493	5021	17	0	1	1	18.0
3494	5021	18	0	1	1	18.0
3495	5021	19	0	1	1	18.0
3496	5021	20	0	1	1	18.0
3497	5021	21	0	1	1	18.0
3498	5022	14	0	1	1	18.0
3499	5022	15	0	1	1	18.0
3500	5022	16	0	1	1	18.0
3501	5022	17	0	1	1	18.0
3502	5022	18	0	1	1	18.0
3503	5022	19	0	1	1	18.0
3504	5022	20	0	1	1	18.0
3505	5022	21	0	1	1	18.0
3506	5023	13	0	0	1	18.0
3507	5023	14	0	0	1	18.0
3508	5023	15	0	0	1	18.0
3509	5023	16	0	0	1	18.0
3510	5023	17	0	0	1	18.0
3511	5023	18	0	0	1	18.0
3512	5023	19	1	0	1	18.0
3513	5025	12	0	0	1	18.0
3514	5025	13	0	0	1	18.0
3515	5025	14	0	0	1	18.0
3516	5025	15	0	0	1	18.0
3517	5025	16	1	0	1	18.0
3518	5026	13	0	0	1	18.0
3519	5026	14	0	0	1	18.0
3520	5026	15	1	0	1	18.0
3521	5027	12	0	0	1	18.0
3522	5027	13	0	0	1	18.0
3523	5027	14	0	0	1	18.0
3524	5027	15	0	0	1	18.0
3525	5027	16	0	0	1	18.0
3526	5027	17	1	0	1	18.0
3527	5028	12	0	0	1	18.0
3528	5028	13	0	0	1	18.0
3529	5028	14	0	0	1	18.0
3530	5028	15	0	0	1	18.0
3531	5028	16	1	0	1	18.0
3532	5029	12	0	1	1	18.0
3533	5029	13	0	1	1	18.0
3534	5029	14	0	1	1	18.0
3535	5029	15	0	1	1	18.0
3536	5029	16	0	1	1	18.0
3537	5029	17	0	1	1	18.0
3538	5029	18	0	1	1	18.0
3539	5029	19	0	1	1	18.0
3540	5030	12	0	1	1	18.0
3541	5030	13	0	1	1	18.0
3542	5030	14	0	1	1	18.0
3543	5030	15	0	1	1	18.0
3544	5030	16	0	1	1	18.0
3545	5030	17	0	1	1	18.0
3546	5030	18	0	1	1	18.0
3547	5030	19	0	1	1	18.0
3548	5031	12	0	1	1	18.0
3549	5031	13	0	1	1	18.0
3550	5031	14	0	1	1	18.0
3551	5031	15	0	1	1	18.0
3552	5031	16	0	1	1	18.0
3553	5031	17	0	1	1	18.0
3554	5031	18	0	1	1	18.0
3555	5031	19	0	1	1	18.0
3556	5033	13	0	1	1	18.0
3557	5033	14	0	1	1	18.0
3558	5033	15	0	1	1	18.0
3559	5033	16	0	1	1	18.0
3560	5033	17	0	1	1	18.0
3561	5033	18	0	1	1	18.0
3562	5033	19	0	1	1	18.0
3563	5033	20	0	1	1	18.0
3564	5033	21	0	1	1	18.0
3565	5042	12	0	0	1	18.0
3566	5042	13	0	0	1	18.0
3567	5042	14	0	0	1	18.0
3568	5042	15	0	0	1	18.0
3569	5042	16	0	0	1	18.0
3570	5042	17	0	0	1	18.0
3571	5042	18	1	0	1	18.0
3572	5045	16	0	1	1	18.0
3573	5045	17	0	1	1	18.0
3574	5045	18	0	1	1	18.0
3575	5045	19	0	1	1	18.0
3576	5045	20	0	1	1	18.0
3577	5045	21	0	1	1	18.0
3578	5045	22	0	1	1	18.0
3579	5045	23	0	1	1	18.0
3580	5045	24	0	1	1	18.0
3581	5046	12	0	1	1	18.0
3582	5046	13	0	1	1	18.0
3583	5046	14	0	1	1	18.0
3584	5046	15	0	1	1	18.0
3585	5046	16	0	1	1	18.0
3586	5046	17	0	1	1	18.0
3587	5046	18	0	1	1	18.0
3588	5049	12	0	0	1	18.0
3589	5049	13	0	0	1	18.0
3590	5049	14	0	0	1	18.0
3591	5049	15	0	0	1	18.0
3592	5049	16	0	0	1	18.0
3593	5049	17	1	0	1	18.0
3594	5050	12	0	1	0	18.0
3595	5050	13	0	1	0	18.0
3596	5050	14	0	1	0	18.0
3597	5050	15	0	1	0	18.0
3598	5050	16	0	1	0	18.0
3599	5050	17	0	1	0	18.0
3600	5050	18	0	1	0	18.0
3601	5050	19	0	1	0	18.0
3602	5050	20	0	1	0	18.0
3603	5051	15	1	0	0	18.0
3604	5052	14	0	0	0	18.0
3605	5052	15	0	0	0	18.0
3606	5052	16	0	0	0	18.0
3607	5052	17	0	0	0	18.0
3608	5052	18	0	0	0	18.0
3609	5052	19	0	0	0	18.0
3610	5052	20	0	0	0	18.0
3611	5052	21	1	0	0	18.0
3612	5053	12	0	0	0	18.0
3613	5053	13	0	0	0	18.0
3614	5053	14	0	0	0	18.0
3615	5053	15	0	0	0	18.0
3616	5053	16	0	0	0	18.0
3617	5053	17	1	0	0	18.0
3618	5054	12	0	0	0	18.0
3619	5054	13	0	0	0	18.0
3620	5054	14	0	0	0	18.0
3621	5054	15	0	0	0	18.0
3622	5054	16	0	0	0	18.0
3623	5054	17	0	0	0	18.0
3624	5054	18	0	0	0	18.0
3625	5054	19	1	0	0	18.0
3626	5056	12	0	0	0	18.0
3627	5056	13	0	0	0	18.0
3628	5056	14	0	0	0	18.0
3629	5056	15	0	0	0	18.0
3630	5056	16	1	0	0	18.0
3631	5057	12	0	1	0	18.0
3632	5057	13	0	1	0	18.0
3633	5057	14	0	1	0	18.0
3634	5057	15	0	1	0	18.0
3635	5057	16	0	1	0	18.0
3636	5057	17	0	1	0	18.0
3637	5057	18	0	1	0	18.0
3638	5057	19	0	1	0	18.0
3639	5062	14	0	1	0	18.0
3640	5062	15	0	1	0	18.0
3641	5062	16	0	1	0	18.0
3642	5062	17	0	1	0	18.0
3643	5062	18	0	1	0	18.0
3644	5062	19	0	1	0	18.0
3645	5062	20	0	1	0	18.0
3646	5062	21	0	1	0	18.0
3647	5066	12	0	1	0	31.0
3648	5066	13	0	1	0	31.0
3649	5066	14	0	1	0	31.0
3650	5066	15	0	1	0	31.0
3651	5066	16	0	1	0	31.0
3652	5066	17	0	1	0	31.0
3653	5066	18	0	1	0	31.0
3654	5066	19	0	1	0	31.0
3655	5067	12	0	0	0	31.0
3656	5067	13	0	0	0	31.0
3657	5067	14	1	0	0	31.0
3658	5069	14	0	1	0	31.0
3659	5069	15	0	1	0	31.0
3660	5069	16	0	1	0	31.0
3661	5069	17	0	1	0	31.0
3662	5069	18	0	1	0	31.0
3663	5069	19	0	1	0	31.0
3664	5069	20	0	1	0	31.0
3665	5069	21	0	1	0	31.0
3666	5069	22	0	1	0	31.0
3667	5070	15	0	0	0	31.0
3668	5070	16	0	0	0	31.0
3669	5070	17	0	0	0	31.0
3670	5070	18	0	0	0	31.0
3671	5070	19	0	0	0	31.0
3672	5070	20	1	0	0	31.0
3673	5071	14	0	0	0	31.0
3674	5071	15	0	0	0	31.0
3675	5071	16	0	0	0	31.0
3676	5071	17	0	0	0	31.0
3677	5071	18	0	0	0	31.0
3678	5071	19	1	0	0	31.0
3679	5072	14	0	0	0	31.0
3680	5072	15	0	0	0	31.0
3681	5072	16	0	0	0	31.0
3682	5072	17	0	0	0	31.0
3683	5072	18	0	0	0	31.0
3684	5072	19	1	0	0	31.0
3685	5073	13	0	1	0	31.0
3686	5073	14	0	1	0	31.0
3687	5073	15	0	1	0	31.0
3688	5073	16	0	1	0	31.0
3689	5073	17	0	1	0	31.0
3690	5073	18	0	1	0	31.0
3691	5073	19	0	1	0	31.0
3692	5073	20	0	1	0	31.0
3693	5074	13	0	0	0	31.0
3694	5074	14	1	0	0	31.0
3695	5075	15	0	1	0	31.0
3696	5075	16	0	1	0	31.0
3697	5075	17	0	1	0	31.0
3698	5075	18	0	1	0	31.0
3699	5075	19	0	1	0	31.0
3700	5075	20	0	1	0	31.0
3701	5075	21	0	1	0	31.0
3702	5075	22	0	1	0	31.0
3703	5097	13	0	1	1	15.0
3704	5097	14	0	1	1	15.0
3705	5097	15	0	1	1	15.0
3706	5097	16	0	1	1	15.0
3707	5097	17	0	1	1	15.0
3708	5097	18	0	1	1	15.0
3709	5097	19	0	1	1	15.0
3710	5097	20	0	1	1	15.0
3711	5098	12	0	1	1	15.0
3712	5098	13	0	1	1	15.0
3713	5098	14	0	1	1	15.0
3714	5098	15	0	1	1	15.0
3715	5098	16	0	1	1	15.0
3716	5098	17	0	1	1	15.0
3717	5098	18	0	1	1	15.0
3718	5098	19	0	1	1	15.0
3719	5099	13	0	0	1	15.0
3720	5099	14	0	0	1	15.0
3721	5099	15	0	0	1	15.0
3722	5099	16	0	0	1	15.0
3723	5099	17	1	0	1	15.0
3724	5100	13	1	0	1	15.0
3725	5101	12	0	1	1	15.0
3726	5101	13	0	1	1	15.0
3727	5101	14	0	1	1	15.0
3728	5101	15	0	1	1	15.0
3729	5101	16	0	1	1	15.0
3730	5101	17	0	1	1	15.0
3731	5101	18	0	1	1	15.0
3732	5101	19	0	1	1	15.0
3733	5101	20	0	1	1	15.0
3734	5102	13	0	1	1	15.0
3735	5102	14	0	1	1	15.0
3736	5102	15	0	1	1	15.0
3737	5102	16	0	1	1	15.0
3738	5102	17	0	1	1	15.0
3739	5102	18	0	1	1	15.0
3740	5102	19	0	1	1	15.0
3741	5102	20	0	1	1	15.0
3742	5102	21	0	1	1	15.0
3743	5103	12	0	0	1	15.0
3744	5103	13	0	0	1	15.0
3745	5103	14	0	0	1	15.0
3746	5103	15	0	0	1	15.0
3747	5103	16	0	0	1	15.0
3748	5103	17	0	0	1	15.0
3749	5103	18	1	0	1	15.0
3750	5110	12	0	1	1	15.0
3751	5110	13	0	1	1	15.0
3752	5110	14	0	1	1	15.0
3753	5110	15	0	1	1	15.0
3754	5110	16	0	1	1	15.0
3755	5110	17	0	1	1	15.0
3756	5110	18	0	1	1	15.0
3757	5110	19	0	1	1	15.0
3758	5110	20	0	1	1	15.0
3759	5131	13	0	1	1	51.0
3760	5131	14	0	1	1	51.0
3761	5131	15	0	1	1	51.0
3762	5131	16	0	1	1	51.0
3763	5131	17	0	1	1	51.0
3764	5131	18	0	1	1	51.0
3765	5131	19	0	1	1	51.0
3766	5131	20	0	1	1	51.0
3767	5132	13	0	1	1	51.0
3768	5132	14	0	1	1	51.0
3769	5132	15	0	1	1	51.0
3770	5132	16	0	1	1	51.0
3771	5132	17	0	1	1	51.0
3772	5132	18	0	1	1	51.0
3773	5132	19	0	1	1	51.0
3774	5132	20	0	1	1	51.0
3775	5133	13	0	0	1	51.0
3776	5133	14	0	0	1	51.0
3777	5133	15	0	0	1	51.0
3778	5133	16	0	0	1	51.0
3779	5133	17	1	0	1	51.0
3780	5134	15	0	0	1	51.0
3781	5134	16	0	0	1	51.0
3782	5134	17	0	0	1	51.0
3783	5134	18	0	0	1	51.0
3784	5134	19	0	0	1	51.0
3785	5134	20	1	0	1	51.0
3786	5135	13	0	1	1	51.0
3787	5135	14	0	1	1	51.0
3788	5135	15	0	1	1	51.0
3789	5135	16	0	1	1	51.0
3790	5135	17	0	1	1	51.0
3791	5135	18	0	1	1	51.0
3792	5135	19	0	1	1	51.0
3793	5135	20	0	1	1	51.0
3794	5146	12	0	1	0	51.0
3795	5146	13	0	1	0	51.0
3796	5146	14	0	1	0	51.0
3797	5146	15	0	1	0	51.0
3798	5146	16	0	1	0	51.0
3799	5146	17	0	1	0	51.0
3800	5146	18	0	1	0	51.0
3801	5146	19	0	1	0	51.0
3802	5147	12	0	1	0	51.0
3803	5147	13	0	1	0	51.0
3804	5147	14	0	1	0	51.0
3805	5147	15	0	1	0	51.0
3806	5147	16	0	1	0	51.0
3807	5147	17	0	1	0	51.0
3808	5147	18	0	1	0	51.0
3809	5147	19	0	1	0	51.0
3810	5148	13	0	1	0	51.0
3811	5148	14	0	1	0	51.0
3812	5148	15	0	1	0	51.0
3813	5148	16	0	1	0	51.0
3814	5148	17	0	1	0	51.0
3815	5148	18	0	1	0	51.0
3816	5148	19	0	1	0	51.0
3817	5148	20	0	1	0	51.0
3818	5149	12	0	0	0	51.0
3819	5149	13	0	0	0	51.0
3820	5149	14	0	0	0	51.0
3821	5149	15	0	0	0	51.0
3822	5149	16	0	0	0	51.0
3823	5149	17	0	0	0	51.0
3824	5149	18	1	0	0	51.0
3825	5150	13	0	0	0	51.0
3826	5150	14	0	0	0	51.0
3827	5150	15	1	0	0	51.0
3828	5151	14	0	1	0	51.0
3829	5151	15	0	1	0	51.0
3830	5151	16	0	1	0	51.0
3831	5151	17	0	1	0	51.0
3832	5151	18	0	1	0	51.0
3833	5151	19	0	1	0	51.0
3834	5151	20	0	1	0	51.0
3835	5151	21	0	1	0	51.0
3836	5152	12	0	1	0	51.0
3837	5152	13	0	1	0	51.0
3838	5152	14	0	1	0	51.0
3839	5152	15	0	1	0	51.0
3840	5152	16	0	1	0	51.0
3841	5152	17	0	1	0	51.0
3842	5152	18	0	1	0	51.0
3843	5152	19	0	1	0	51.0
3844	5153	14	0	1	0	51.0
3845	5153	15	0	1	0	51.0
3846	5153	16	0	1	0	51.0
3847	5153	17	0	1	0	51.0
3848	5153	18	0	1	0	51.0
3849	5153	19	0	1	0	51.0
3850	5153	20	0	1	0	51.0
3851	5153	21	0	1	0	51.0
3852	5155	13	0	0	0	51.0
3853	5155	14	0	0	0	51.0
3854	5155	15	0	0	0	51.0
3855	5155	16	1	0	0	51.0
3856	5156	13	0	0	0	51.0
3857	5156	14	0	0	0	51.0
3858	5156	15	0	0	0	51.0
3859	5156	16	0	0	0	51.0
3860	5156	17	0	0	0	51.0
3861	5156	18	0	0	0	51.0
3862	5156	19	1	0	0	51.0
3863	5157	15	0	1	0	51.0
3864	5157	16	0	1	0	51.0
3865	5157	17	0	1	0	51.0
3866	5157	18	0	1	0	51.0
3867	5157	19	0	1	0	51.0
3868	5157	20	0	1	0	51.0
3869	5157	21	0	1	0	51.0
3870	5157	22	0	1	0	51.0
3871	5159	12	0	1	0	51.0
3872	5159	13	0	1	0	51.0
3873	5159	14	0	1	0	51.0
3874	5159	15	0	1	0	51.0
3875	5159	16	0	1	0	51.0
3876	5159	17	0	1	0	51.0
3877	5159	18	0	1	0	51.0
3878	5166	12	0	1	0	51.0
3879	5166	13	0	1	0	51.0
3880	5166	14	0	1	0	51.0
3881	5166	15	0	1	0	51.0
3882	5166	16	0	1	0	51.0
3883	5166	17	0	1	0	51.0
3884	5166	18	0	1	0	51.0
3885	5166	19	0	1	0	51.0
3886	5169	15	0	0	0	51.0
3887	5169	16	0	0	0	51.0
3888	5169	17	0	0	0	51.0
3889	5169	18	0	0	0	51.0
3890	5169	19	1	0	0	51.0
3891	5174	12	0	1	0	51.0
3892	5174	13	0	1	0	51.0
3893	5174	14	0	1	0	51.0
3894	5174	15	0	1	0	51.0
3895	5174	16	0	1	0	51.0
3896	5174	17	0	1	0	51.0
3897	5174	18	0	1	0	51.0
3898	5174	19	0	1	0	51.0
3899	5176	13	0	1	0	51.0
3900	5176	14	0	1	0	51.0
3901	5176	15	0	1	0	51.0
3902	5176	16	0	1	0	51.0
3903	5176	17	0	1	0	51.0
3904	5176	18	0	1	0	51.0
3905	5176	19	0	1	0	51.0
3906	5176	20	0	1	0	51.0
3907	5177	12	0	1	0	51.0
3908	5177	13	0	1	0	51.0
3909	5177	14	0	1	0	51.0
3910	5177	15	0	1	0	51.0
3911	5177	16	0	1	0	51.0
3912	5177	17	0	1	0	51.0
3913	5177	18	0	1	0	51.0
3914	5177	19	0	1	0	51.0
3915	5179	13	0	1	0	51.0
3916	5179	14	0	1	0	51.0
3917	5179	15	0	1	0	51.0
3918	5179	16	0	1	0	51.0
3919	5179	17	0	1	0	51.0
3920	5179	18	0	1	0	51.0
3921	5179	19	0	1	0	51.0
3922	5179	20	0	1	0	51.0
3923	5204	12	0	1	1	12.0
3924	5204	13	0	1	1	12.0
3925	5204	14	0	1	1	12.0
3926	5204	15	0	1	1	12.0
3927	5204	16	0	1	1	12.0
3928	5204	17	0	1	1	12.0
3929	5204	18	0	1	1	12.0
3930	5206	12	0	1	1	12.0
3931	5206	13	0	1	1	12.0
3932	5206	14	0	1	1	12.0
3933	5206	15	0	1	1	12.0
3934	5206	16	0	1	1	12.0
3935	5206	17	0	1	1	12.0
3936	5206	18	0	1	1	12.0
3937	5206	19	0	1	1	12.0
3938	5207	12	0	0	1	12.0
3939	5207	13	0	0	1	12.0
3940	5207	14	0	0	1	12.0
3941	5207	15	0	0	1	12.0
3942	5207	16	1	0	1	12.0
3943	5217	15	0	0	0	52.0
3944	5217	16	0	0	0	52.0
3945	5217	17	1	0	0	52.0
3946	5218	13	0	0	0	52.0
3947	5218	14	0	0	0	52.0
3948	5218	15	0	0	0	52.0
3949	5218	16	0	0	0	52.0
3950	5218	17	0	0	0	52.0
3951	5218	18	1	0	0	52.0
3952	5219	13	0	0	0	52.0
3953	5219	14	0	0	0	52.0
3954	5219	15	0	0	0	52.0
3955	5219	16	0	0	0	52.0
3956	5219	17	1	0	0	52.0
3957	5220	12	0	1	0	52.0
3958	5220	13	0	1	0	52.0
3959	5220	14	0	1	0	52.0
3960	5220	15	0	1	0	52.0
3961	5220	16	0	1	0	52.0
3962	5220	17	0	1	0	52.0
3963	5220	18	0	1	0	52.0
3964	5220	19	0	1	0	52.0
3965	5221	12	0	0	0	52.0
3966	5221	13	0	0	0	52.0
3967	5221	14	0	0	0	52.0
3968	5221	15	1	0	0	52.0
3969	5223	12	0	1	0	52.0
3970	5223	13	0	1	0	52.0
3971	5223	14	0	1	0	52.0
3972	5223	15	0	1	0	52.0
3973	5223	16	0	1	0	52.0
3974	5223	17	0	1	0	52.0
3975	5223	18	0	1	0	52.0
3976	5223	19	0	1	0	52.0
3977	5224	13	0	0	0	52.0
3978	5224	14	0	0	0	52.0
3979	5224	15	0	0	0	52.0
3980	5224	16	1	0	0	52.0
3981	5225	12	0	1	0	52.0
3982	5225	13	0	1	0	52.0
3983	5225	14	0	1	0	52.0
3984	5225	15	0	1	0	52.0
3985	5225	16	0	1	0	52.0
3986	5225	17	0	1	0	52.0
3987	5225	18	0	1	0	52.0
3988	5225	19	0	1	0	52.0
3989	5226	17	0	1	0	52.0
3990	5226	18	0	1	0	52.0
3991	5226	19	0	1	0	52.0
3992	5226	20	0	1	0	52.0
3993	5226	21	0	1	0	52.0
3994	5226	22	0	1	0	52.0
3995	5226	23	0	1	0	52.0
3996	5226	24	0	1	0	52.0
3997	5226	25	0	1	0	52.0
3998	5227	12	0	1	0	52.0
3999	5227	13	0	1	0	52.0
4000	5227	14	0	1	0	52.0
4001	5227	15	0	1	0	52.0
4002	5227	16	0	1	0	52.0
4003	5227	17	0	1	0	52.0
4004	5227	18	0	1	0	52.0
4005	5227	19	0	1	0	52.0
4006	5227	20	0	1	0	52.0
4007	5231	14	0	0	0	35.0
4008	5231	15	0	0	0	35.0
4009	5231	16	1	0	0	35.0
4010	5232	13	0	0	0	35.0
4011	5232	14	0	0	0	35.0
4012	5232	15	0	0	0	35.0
4013	5232	16	1	0	0	35.0
4014	5233	13	0	0	0	35.0
4015	5233	14	0	0	0	35.0
4016	5233	15	0	0	0	35.0
4017	5233	16	0	0	0	35.0
4018	5233	17	0	0	0	35.0
4019	5233	18	0	0	0	35.0
4020	5233	19	1	0	0	35.0
4021	5234	12	0	1	0	35.0
4022	5234	13	0	1	0	35.0
4023	5234	14	0	1	0	35.0
4024	5234	15	0	1	0	35.0
4025	5234	16	0	1	0	35.0
4026	5234	17	0	1	0	35.0
4027	5234	18	0	1	0	35.0
4028	5234	19	0	1	0	35.0
4029	5235	12	0	0	0	35.0
4030	5235	13	0	0	0	35.0
4031	5235	14	0	0	0	35.0
4032	5235	15	0	0	0	35.0
4033	5235	16	0	0	0	35.0
4034	5235	17	0	0	0	35.0
4035	5235	18	1	0	0	35.0
4036	5236	13	0	0	0	35.0
4037	5236	14	0	0	0	35.0
4038	5236	15	0	0	0	35.0
4039	5236	16	0	0	0	35.0
4040	5236	17	0	0	0	35.0
4041	5236	18	0	0	0	35.0
4042	5236	19	1	0	0	35.0
4043	5237	14	0	1	0	35.0
4044	5237	15	0	1	0	35.0
4045	5237	16	0	1	0	35.0
4046	5237	17	0	1	0	35.0
4047	5237	18	0	1	0	35.0
4048	5237	19	0	1	0	35.0
4049	5237	20	0	1	0	35.0
4050	5237	21	0	1	0	35.0
4051	5237	22	0	1	0	35.0
4052	5238	15	0	0	0	35.0
4053	5238	16	0	0	0	35.0
4054	5238	17	0	0	0	35.0
4055	5238	18	1	0	0	35.0
4056	5239	12	0	1	0	35.0
4057	5239	13	0	1	0	35.0
4058	5239	14	0	1	0	35.0
4059	5239	15	0	1	0	35.0
4060	5239	16	0	1	0	35.0
4061	5239	17	0	1	0	35.0
4062	5239	18	0	1	0	35.0
4063	5240	14	0	1	0	35.0
4064	5240	15	0	1	0	35.0
4065	5240	16	0	1	0	35.0
